date,food_beverage,txtile_apparel,paper_wood,chemical,pharmaceutical,non-metalic_mineral,steel_metal,machinery,electrical_electronic,trans_equip,distribution,construction,trans_wharehouse,finance,banking,securities,insurance,manufacturing
1991-04-12,505.80 ,593.59 ,790.11 ,602.56 ,697.49 ,814.52 ,652.75 ,1155.30 ,1040.39 ,751.53 ,666.54 ,400.45 ,782.97 ,873.01 ,626.81 ,2076.28 ,1421.33 ,696.69 
1991-04-13,506.34 ,593.26 ,788.00 ,603.59 ,698.63 ,815.07 ,651.01 ,1156.24 ,1044.68 ,752.29 ,666.89 ,399.74 ,784.23 ,868.50 ,623.47 ,2069.10 ,1417.94 ,697.42 
1991-04-15,501.95 ,589.53 ,786.74 ,599.77 ,692.04 ,811.66 ,645.40 ,1149.27 ,1040.69 ,752.77 ,664.26 ,397.89 ,787.79 ,862.08 ,619.30 ,2056.37 ,1402.03 ,693.97 
1991-04-16,502.62 ,586.35 ,786.57 ,598.19 ,688.39 ,810.77 ,643.64 ,1149.33 ,1040.80 ,753.04 ,664.45 ,397.51 ,783.64 ,865.95 ,622.68 ,2067.89 ,1393.69 ,692.95 
1991-04-17,501.53 ,585.75 ,781.24 ,594.45 ,686.63 ,806.93 ,642.85 ,1141.42 ,1036.29 ,748.48 ,661.85 ,395.07 ,791.46 ,861.80 ,619.36 ,2061.34 ,1389.40 ,690.11 
1991-04-18,498.31 ,579.27 ,771.27 ,591.73 ,679.88 ,804.95 ,635.68 ,1132.90 ,1030.39 ,744.72 ,652.82 ,389.90 ,779.18 ,851.07 ,612.89 ,2032.90 ,1368.14 ,685.07 
1991-04-19,498.86 ,580.97 ,774.65 ,591.25 ,678.67 ,801.42 ,634.98 ,1127.25 ,1030.53 ,744.76 ,657.37 ,391.24 ,776.61 ,858.76 ,618.58 ,2046.64 ,1373.58 ,684.80 
1991-04-20,495.74 ,574.74 ,768.92 ,584.89 ,672.39 ,796.88 ,627.33 ,1120.72 ,1019.66 ,731.96 ,645.20 ,384.37 ,769.71 ,848.19 ,610.21 ,2021.88 ,1356.76 ,677.46 
1991-04-22,491.63 ,568.37 ,753.90 ,577.34 ,670.78 ,789.76 ,618.99 ,1108.13 ,1011.88 ,727.34 ,637.21 ,379.67 ,761.15 ,847.70 ,609.69 ,2012.34 ,1353.45 ,670.58 
1991-04-23,501.16 ,585.90 ,772.95 ,593.91 ,682.55 ,803.44 ,637.76 ,1136.91 ,1034.29 ,747.93 ,663.26 ,393.98 ,778.92 ,891.08 ,642.97 ,2107.87 ,1410.53 ,687.94 
1991-04-24,498.19 ,579.47 ,766.63 ,585.70 ,674.48 ,794.71 ,630.42 ,1127.55 ,1019.77 ,739.05 ,653.39 ,389.66 ,769.64 ,894.26 ,641.44 ,2110.88 ,1411.35 ,679.60 
1991-04-25,493.82 ,576.70 ,756.53 ,580.62 ,671.80 ,787.57 ,626.57 ,1118.43 ,1018.20 ,738.11 ,644.74 ,384.44 ,769.82 ,876.29 ,629.02 ,2061.68 ,1427.23 ,676.20 
1991-04-26,496.44 ,580.84 ,763.64 ,584.73 ,673.42 ,797.60 ,631.14 ,1120.87 ,1025.93 ,739.84 ,650.81 ,388.58 ,774.52 ,896.47 ,641.94 ,2107.10 ,1465.42 ,680.30 
1991-04-27,497.05 ,580.38 ,789.16 ,586.50 ,677.28 ,792.17 ,646.03 ,1124.58 ,1026.92 ,739.73 ,649.33 ,388.96 ,781.87 ,898.27 ,644.12 ,2107.77 ,1455.81 ,683.90 
1991-04-29,502.47 ,593.42 ,805.73 ,595.30 ,688.37 ,805.61 ,653.04 ,1146.42 ,1044.73 ,760.49 ,664.97 ,398.71 ,791.10 ,899.28 ,647.61 ,2102.99 ,1447.93 ,696.01 
1991-04-30,500.08 ,592.71 ,795.62 ,595.22 ,686.35 ,802.24 ,654.57 ,1145.52 ,1045.04 ,763.99 ,662.81 ,397.34 ,785.04 ,907.75 ,651.95 ,2129.12 ,1456.41 ,696.04 
1991-05-01,499.82 ,589.41 ,786.56 ,599.70 ,679.70 ,799.87 ,650.13 ,1142.36 ,1044.48 ,760.64 ,658.22 ,393.12 ,780.95 ,911.06 ,655.02 ,2139.54 ,1439.50 ,694.49 
1991-05-02,503.74 ,594.31 ,794.16 ,600.28 ,685.11 ,803.53 ,653.43 ,1149.86 ,1049.65 ,765.74 ,661.97 ,395.76 ,779.00 ,935.95 ,673.04 ,2216.62 ,1456.81 ,698.09 
1991-05-03,501.86 ,589.36 ,789.01 ,596.35 ,682.90 ,796.45 ,650.50 ,1146.74 ,1048.87 ,761.66 ,657.07 ,391.06 ,779.20 ,931.39 ,667.37 ,2221.78 ,1440.05 ,694.67 
1991-05-04,499.49 ,587.13 ,787.00 ,591.24 ,679.44 ,798.17 ,648.93 ,1142.85 ,1048.96 ,757.57 ,650.56 ,385.82 ,772.11 ,923.97 ,661.97 ,2205.38 ,1423.60 ,692.31 
1991-05-06,498.11 ,581.55 ,782.67 ,588.78 ,673.68 ,792.86 ,644.79 ,1135.37 ,1042.72 ,750.44 ,648.08 ,383.75 ,764.63 ,913.90 ,653.96 ,2169.54 ,1418.17 ,688.02 
1991-05-07,497.22 ,583.35 ,789.45 ,584.21 ,670.21 ,784.89 ,641.04 ,1128.23 ,1034.19 ,745.17 ,645.44 ,382.59 ,761.99 ,900.33 ,644.79 ,2133.17 ,1410.43 ,683.85 
1991-05-08,495.75 ,578.23 ,781.88 ,581.14 ,666.83 ,780.87 ,634.62 ,1118.55 ,1023.79 ,742.03 ,641.29 ,379.48 ,758.43 ,896.58 ,646.11 ,2109.55 ,1398.88 ,678.67 
1991-05-09,496.00 ,580.63 ,783.47 ,585.46 ,670.18 ,782.40 ,634.55 ,1122.95 ,1030.12 ,743.03 ,650.75 ,386.20 ,765.07 ,902.25 ,650.03 ,2126.85 ,1402.14 ,681.39 
1991-05-10,495.12 ,579.66 ,780.27 ,582.06 ,667.44 ,780.63 ,629.80 ,1115.91 ,1026.07 ,738.30 ,645.09 ,382.36 ,758.69 ,892.44 ,644.74 ,2094.63 ,1400.06 ,677.77 
1991-05-11,491.88 ,576.07 ,780.37 ,579.88 ,665.78 ,776.91 ,628.85 ,1116.55 ,1021.87 ,736.64 ,646.98 ,383.35 ,758.13 ,892.83 ,646.87 ,2088.27 ,1395.22 ,675.46 
1991-05-13,491.76 ,574.20 ,781.87 ,579.93 ,665.33 ,773.12 ,629.74 ,1112.27 ,1018.28 ,733.28 ,644.82 ,382.29 ,751.89 ,899.18 ,649.07 ,2111.96 ,1393.03 ,674.27 
1991-05-14,493.70 ,578.72 ,793.17 ,587.49 ,671.08 ,779.25 ,638.57 ,1128.53 ,1035.03 ,752.37 ,650.04 ,384.53 ,770.89 ,911.51 ,657.64 ,2149.33 ,1401.19 ,684.02 
1991-05-15,490.66 ,576.56 ,789.24 ,584.29 ,666.14 ,776.76 ,634.28 ,1119.77 ,1025.63 ,741.20 ,644.49 ,380.70 ,765.34 ,900.25 ,650.18 ,2120.21 ,1392.70 ,678.72 
1991-05-16,493.26 ,578.79 ,792.45 ,587.48 ,667.51 ,780.18 ,634.98 ,1127.53 ,1033.88 ,745.86 ,647.57 ,380.50 ,766.90 ,905.61 ,654.66 ,2132.10 ,1397.40 ,682.15 
1991-05-17,492.94 ,578.90 ,791.49 ,593.20 ,671.83 ,784.52 ,636.10 ,1135.37 ,1037.55 ,751.23 ,647.94 ,379.14 ,776.88 ,905.09 ,655.30 ,2127.93 ,1398.39 ,685.19 
1991-05-18,491.61 ,578.49 ,790.79 ,593.99 ,671.20 ,782.48 ,637.78 ,1143.65 ,1042.57 ,754.76 ,647.21 ,378.49 ,777.30 ,904.14 ,655.09 ,2123.53 ,1399.16 ,686.79 
1991-05-20,489.18 ,574.49 ,790.02 ,586.41 ,664.90 ,780.13 ,628.48 ,1132.24 ,1031.13 ,745.57 ,639.47 ,375.21 ,766.45 ,888.61 ,643.41 ,2086.55 ,1381.63 ,679.71 
1991-05-22,487.30 ,571.05 ,788.07 ,581.05 ,661.36 ,774.13 ,624.60 ,1125.10 ,1023.91 ,742.56 ,634.24 ,370.61 ,765.75 ,882.46 ,639.18 ,2068.96 ,1378.54 ,675.40 
1991-05-23,486.48 ,571.41 ,782.69 ,576.54 ,660.14 ,766.59 ,622.87 ,1118.77 ,1021.31 ,741.48 ,632.01 ,365.94 ,758.85 ,890.51 ,643.67 ,2083.61 ,1395.44 ,672.70 
1991-05-24,483.40 ,567.86 ,778.16 ,573.77 ,655.90 ,765.81 ,617.27 ,1114.15 ,1015.26 ,734.89 ,625.78 ,361.84 ,754.68 ,878.96 ,635.52 ,2054.96 ,1382.53 ,668.36 
1991-05-25,483.20 ,564.60 ,770.67 ,571.91 ,656.29 ,763.49 ,615.14 ,1111.27 ,1013.40 ,728.95 ,623.12 ,361.23 ,751.96 ,875.79 ,632.56 ,2045.71 ,1371.44 ,665.93 
1991-05-27,481.61 ,564.53 ,765.77 ,570.92 ,653.91 ,763.62 ,613.84 ,1110.52 ,1013.16 ,729.67 ,623.33 ,361.78 ,753.76 ,876.90 ,633.93 ,2043.67 ,1362.50 ,665.18 
1991-05-28,477.76 ,560.78 ,761.86 ,566.26 ,647.85 ,754.21 ,611.00 ,1099.53 ,1003.12 ,724.46 ,624.68 ,362.39 ,749.26 ,870.78 ,628.83 ,2033.66 ,1354.47 ,659.70 
1991-05-29,475.96 ,557.87 ,757.89 ,564.71 ,646.32 ,752.24 ,608.75 ,1097.12 ,995.45 ,725.64 ,629.66 ,362.90 ,747.03 ,869.96 ,629.00 ,2029.92 ,1356.44 ,657.07 
1991-05-30,475.38 ,558.94 ,758.92 ,567.28 ,643.36 ,751.05 ,608.01 ,1100.70 ,997.49 ,725.36 ,628.92 ,362.52 ,744.32 ,870.77 ,629.78 ,2032.53 ,1352.47 ,657.89 
1991-05-31,476.55 ,554.67 ,754.28 ,564.03 ,638.70 ,748.47 ,604.14 ,1097.91 ,1000.14 ,718.39 ,626.30 ,359.88 ,736.97 ,869.14 ,628.14 ,2032.60 ,1345.33 ,655.30 
1991-06-01,475.88 ,554.16 ,751.27 ,567.11 ,640.78 ,750.66 ,606.26 ,1098.90 ,1007.35 ,722.67 ,625.41 ,358.99 ,739.92 ,869.81 ,629.30 ,2029.87 ,1348.32 ,658.03 
1991-06-03,472.32 ,551.48 ,747.63 ,560.66 ,634.89 ,744.43 ,599.78 ,1085.81 ,997.03 ,715.18 ,618.96 ,353.99 ,728.73 ,857.61 ,620.44 ,1999.71 ,1334.14 ,651.52 
1991-06-04,469.42 ,547.95 ,734.57 ,556.79 ,633.62 ,738.38 ,597.01 ,1074.40 ,987.83 ,708.15 ,612.47 ,349.47 ,726.30 ,855.42 ,620.08 ,1985.53 ,1318.37 ,646.51 
1991-06-05,473.03 ,558.08 ,747.29 ,566.34 ,645.14 ,753.78 ,608.93 ,1087.17 ,1000.30 ,718.93 ,623.66 ,356.47 ,741.65 ,878.14 ,635.57 ,2044.83 ,1341.24 ,656.60 
1991-06-07,467.73 ,550.03 ,736.95 ,560.33 ,635.59 ,744.26 ,599.07 ,1074.41 ,988.25 ,711.98 ,613.10 ,348.79 ,732.46 ,862.69 ,624.73 ,2004.24 ,1329.44 ,648.26 
1991-06-08,469.40 ,550.45 ,733.67 ,560.50 ,634.35 ,747.97 ,598.65 ,1076.77 ,990.36 ,712.40 ,613.13 ,349.09 ,728.39 ,868.56 ,629.36 ,2018.90 ,1327.90 ,648.91 
1991-06-10,469.91 ,550.42 ,728.69 ,560.68 ,637.32 ,750.92 ,599.99 ,1075.71 ,988.81 ,715.53 ,613.04 ,348.40 ,730.27 ,869.85 ,627.97 ,2029.64 ,1330.13 ,649.40 
1991-06-11,470.12 ,550.98 ,729.28 ,561.00 ,638.95 ,748.60 ,603.67 ,1082.19 ,990.21 ,718.17 ,613.07 ,347.86 ,732.49 ,871.39 ,630.11 ,2027.96 ,1333.37 ,650.81 
1991-06-12,472.49 ,555.09 ,730.39 ,562.73 ,639.64 ,748.01 ,606.72 ,1085.87 ,996.13 ,725.64 ,616.14 ,348.35 ,732.48 ,878.93 ,633.20 ,2044.76 ,1337.72 ,654.19 
1991-06-13,472.93 ,555.56 ,723.84 ,563.03 ,640.87 ,745.78 ,606.18 ,1081.54 ,995.04 ,724.23 ,615.18 ,348.48 ,735.71 ,875.70 ,630.57 ,2039.69 ,1341.46 ,653.58 
1991-06-14,477.00 ,560.36 ,727.50 ,569.07 ,649.28 ,750.39 ,615.85 ,1094.37 ,1007.81 ,737.00 ,617.05 ,351.04 ,732.78 ,878.19 ,631.48 ,2053.14 ,1374.22 ,661.51 
1991-06-15,480.05 ,560.98 ,730.81 ,568.57 ,652.85 ,753.88 ,615.86 ,1099.25 ,1013.15 ,739.97 ,619.01 ,351.47 ,733.85 ,873.38 ,628.63 ,2043.44 ,1380.24 ,663.53 
1991-06-17,477.13 ,556.77 ,732.62 ,565.81 ,646.54 ,751.77 ,610.85 ,1095.41 ,1008.77 ,737.08 ,615.70 ,349.91 ,732.98 ,862.04 ,620.58 ,2016.47 ,1363.04 ,660.11 
1991-06-18,477.72 ,556.80 ,723.09 ,563.31 ,643.58 ,746.20 ,610.17 ,1091.48 ,1005.94 ,736.92 ,610.50 ,348.37 ,729.83 ,860.42 ,619.14 ,2013.63 ,1360.70 ,658.39 
1991-06-19,479.68 ,558.07 ,719.98 ,560.80 ,643.28 ,741.43 ,605.83 ,1091.36 ,1004.98 ,735.10 ,608.33 ,346.36 ,730.15 ,853.58 ,612.78 ,1999.29 ,1360.92 ,656.74 
1991-06-21,479.60 ,555.24 ,712.96 ,555.66 ,639.22 ,737.75 ,601.35 ,1087.68 ,1002.54 ,730.89 ,600.38 ,340.91 ,732.18 ,838.65 ,604.66 ,1951.38 ,1354.17 ,653.31 
1991-06-22,479.29 ,551.36 ,711.10 ,550.50 ,634.38 ,731.94 ,596.62 ,1078.89 ,994.88 ,722.56 ,590.35 ,332.61 ,725.49 ,824.82 ,597.42 ,1907.78 ,1335.92 ,648.07 
1991-06-24,477.14 ,551.78 ,705.58 ,551.86 ,630.43 ,727.62 ,592.35 ,1077.51 ,992.53 ,713.78 ,595.63 ,341.18 ,723.69 ,835.23 ,604.46 ,1943.09 ,1332.78 ,645.67 
1991-06-25,480.61 ,553.68 ,707.54 ,552.35 ,629.75 ,731.86 ,593.27 ,1080.37 ,993.64 ,712.33 ,600.31 ,349.29 ,723.88 ,837.83 ,606.89 ,1948.03 ,1340.04 ,646.68 
1991-06-26,480.33 ,552.48 ,707.03 ,551.33 ,628.81 ,733.54 ,604.03 ,1082.52 ,1000.70 ,714.98 ,603.68 ,352.68 ,731.25 ,840.19 ,606.08 ,1958.92 ,1347.23 ,649.78 
1991-06-27,483.93 ,558.25 ,719.49 ,557.10 ,635.19 ,740.70 ,604.23 ,1098.43 ,1016.30 ,730.19 ,605.74 ,351.02 ,740.01 ,848.55 ,612.86 ,1976.25 ,1366.15 ,657.50 
1991-06-28,484.08 ,558.68 ,713.99 ,557.32 ,632.97 ,739.31 ,602.72 ,1098.67 ,1021.72 ,733.46 ,603.32 ,348.97 ,733.18 ,847.03 ,613.65 ,1979.84 ,1365.44 ,658.23 
1991-06-29,485.55 ,558.69 ,710.56 ,559.40 ,640.23 ,743.66 ,605.15 ,1105.63 ,1030.82 ,736.86 ,608.49 ,352.91 ,735.47 ,849.47 ,616.44 ,1983.07 ,1368.02 ,661.79 
1991-07-01,492.45 ,569.32 ,716.35 ,574.64 ,646.63 ,750.60 ,618.99 ,1136.88 ,1066.23 ,755.80 ,618.54 ,350.06 ,749.71 ,865.98 ,629.46 ,2021.24 ,1382.50 ,678.39 
1991-07-02,490.53 ,564.87 ,709.07 ,568.16 ,643.64 ,751.60 ,616.62 ,1133.59 ,1064.56 ,752.71 ,610.58 ,345.42 ,745.49 ,855.09 ,620.94 ,1996.56 ,1379.71 ,675.07 
1991-07-03,484.89 ,558.72 ,699.02 ,567.14 ,637.16 ,746.84 ,608.71 ,1127.47 ,1057.65 ,746.14 ,599.57 ,332.82 ,738.99 ,838.81 ,609.96 ,1955.49 ,1361.66 ,669.95 
1991-07-04,486.39 ,558.52 ,699.17 ,564.84 ,635.64 ,747.57 ,610.50 ,1129.10 ,1060.99 ,753.60 ,598.65 ,333.91 ,736.97 ,840.51 ,612.76 ,1952.84 ,1370.16 ,671.36 
1991-07-05,489.54 ,563.77 ,702.82 ,571.38 ,640.51 ,762.64 ,618.66 ,1154.36 ,1075.72 ,777.58 ,609.85 ,337.37 ,752.37 ,864.10 ,626.00 ,2023.50 ,1430.68 ,681.75 
1991-07-06,489.57 ,561.50 ,703.36 ,570.96 ,639.88 ,761.27 ,616.44 ,1148.27 ,1067.25 ,777.57 ,607.93 ,335.16 ,758.77 ,850.80 ,617.41 ,1989.82 ,1444.64 ,679.24 
1991-07-08,491.36 ,564.02 ,705.49 ,578.19 ,642.01 ,772.74 ,622.40 ,1178.34 ,1081.60 ,801.44 ,618.75 ,335.80 ,784.29 ,859.55 ,623.09 ,2015.03 ,1477.34 ,688.70 
1991-07-09,488.26 ,557.98 ,698.13 ,580.68 ,638.74 ,774.09 ,621.32 ,1175.43 ,1068.68 ,795.84 ,625.70 ,334.26 ,784.34 ,853.71 ,618.97 ,2001.73 ,1458.15 ,684.92 
1991-07-10,484.87 ,554.51 ,683.64 ,582.84 ,635.03 ,777.57 ,627.23 ,1191.17 ,1074.65 ,819.51 ,622.41 ,325.83 ,804.38 ,848.51 ,614.26 ,1992.35 ,1450.56 ,689.54 
1991-07-11,483.15 ,553.81 ,682.34 ,599.31 ,639.84 ,778.37 ,640.25 ,1193.73 ,1089.58 ,814.32 ,615.50 ,325.62 ,804.50 ,858.03 ,622.01 ,2011.88 ,1454.91 ,696.60 
1991-07-12,483.79 ,558.95 ,677.41 ,605.34 ,636.95 ,785.25 ,644.92 ,1193.27 ,1095.29 ,824.82 ,617.98 ,332.58 ,809.29 ,876.96 ,633.60 ,2070.31 ,1479.94 ,701.12 
1991-07-13,489.21 ,573.43 ,681.46 ,603.81 ,641.53 ,781.73 ,646.09 ,1218.81 ,1110.82 ,830.65 ,641.18 ,343.31 ,816.04 ,876.69 ,633.72 ,2063.55 ,1475.76 ,707.14 
1991-07-15,489.35 ,568.18 ,685.50 ,602.21 ,642.81 ,778.32 ,645.50 ,1211.68 ,1103.02 ,842.11 ,632.63 ,337.27 ,814.87 ,884.02 ,638.22 ,2077.82 ,1477.94 ,706.32 
1991-07-16,488.04 ,564.32 ,681.60 ,604.27 ,641.28 ,775.38 ,642.81 ,1210.52 ,1102.76 ,851.80 ,629.24 ,331.98 ,822.37 ,897.90 ,648.99 ,2102.82 ,1484.80 ,706.69 
1991-07-18,490.84 ,571.08 ,690.40 ,613.21 ,654.47 ,802.42 ,659.11 ,1215.31 ,1109.86 ,865.80 ,640.81 ,338.41 ,834.03 ,936.70 ,675.32 ,2202.75 ,1541.79 ,716.55 
1991-07-19,487.84 ,566.49 ,683.83 ,613.06 ,651.64 ,813.90 ,655.12 ,1230.83 ,1125.57 ,863.18 ,642.91 ,342.49 ,843.53 ,930.58 ,666.49 ,2203.50 ,1523.63 ,717.99 
1991-07-20,485.27 ,564.14 ,675.44 ,621.26 ,650.29 ,827.38 ,660.68 ,1253.75 ,1136.70 ,867.95 ,646.14 ,344.82 ,858.14 ,927.47 ,662.28 ,2210.69 ,1529.20 ,723.32 
1991-07-22,487.69 ,571.23 ,674.43 ,622.10 ,656.40 ,820.12 ,669.09 ,1254.58 ,1132.23 ,855.84 ,642.14 ,345.41 ,853.51 ,949.12 ,674.51 ,2287.94 ,1550.37 ,723.32 
1991-07-23,488.45 ,567.57 ,674.31 ,615.21 ,653.72 ,806.12 ,670.21 ,1244.56 ,1121.24 ,847.24 ,634.76 ,344.38 ,842.50 ,961.48 ,689.82 ,2281.62 ,1551.34 ,717.67 
1991-07-24,489.85 ,569.41 ,683.83 ,623.86 ,657.05 ,817.50 ,677.32 ,1281.48 ,1136.92 ,876.71 ,648.00 ,358.18 ,863.13 ,965.46 ,692.43 ,2296.05 ,1578.99 ,728.99 
1991-07-25,487.88 ,567.40 ,684.81 ,622.51 ,657.49 ,810.81 ,670.18 ,1265.24 ,1124.24 ,861.37 ,638.67 ,354.06 ,849.47 ,975.22 ,695.43 ,2341.98 ,1618.25 ,722.67 
1991-07-26,487.54 ,572.21 ,704.38 ,623.77 ,676.07 ,820.04 ,677.96 ,1278.53 ,1132.11 ,872.34 ,654.10 ,367.78 ,868.94 ,996.89 ,706.66 ,2409.60 ,1675.42 ,729.03 
1991-07-27,495.85 ,583.23 ,722.15 ,634.68 ,687.80 ,833.42 ,688.57 ,1289.36 ,1147.75 ,886.69 ,673.37 ,376.80 ,883.58 ,1042.04 ,739.11 ,2521.72 ,1736.31 ,740.52 
1991-07-29,502.04 ,595.34 ,733.14 ,647.56 ,693.69 ,845.74 ,702.22 ,1305.97 ,1167.01 ,893.62 ,695.92 ,387.73 ,908.06 ,1090.10 ,773.75 ,2636.53 ,1802.02 ,752.49 
1991-07-30,509.72 ,607.33 ,745.98 ,659.65 ,706.27 ,857.22 ,721.01 ,1316.45 ,1188.27 ,910.57 ,719.28 ,394.77 ,916.18 ,1127.92 ,795.60 ,2755.14 ,1861.27 ,766.57 
1991-07-31,504.04 ,597.54 ,725.55 ,638.73 ,690.83 ,838.61 ,700.20 ,1279.69 ,1150.61 ,879.10 ,692.59 ,380.50 ,882.26 ,1086.69 ,758.70 ,2691.15 ,1812.64 ,745.17 
1991-08-01,497.24 ,584.15 ,714.20 ,636.69 ,687.17 ,831.24 ,694.64 ,1298.25 ,1170.18 ,898.62 ,681.96 ,373.96 ,879.13 ,1079.56 ,743.20 ,2730.52 ,1785.53 ,747.22 
1991-08-02,496.30 ,582.27 ,708.96 ,636.80 ,683.48 ,838.14 ,700.05 ,1328.71 ,1192.35 ,907.63 ,708.20 ,390.44 ,892.20 ,1128.16 ,777.84 ,2853.17 ,1850.64 ,753.70 
1991-08-03,497.45 ,583.51 ,713.84 ,640.77 ,681.87 ,829.19 ,704.83 ,1319.41 ,1185.51 ,904.08 ,725.22 ,402.04 ,889.37 ,1169.48 ,805.24 ,2979.54 ,1882.41 ,753.40 
1991-08-05,497.37 ,580.47 ,731.06 ,660.58 ,699.65 ,828.75 ,724.92 ,1303.89 ,1180.33 ,900.10 ,731.55 ,406.36 ,883.67 ,1183.69 ,802.85 ,3085.29 ,1857.96 ,759.23 
1991-08-06,501.57 ,581.54 ,727.99 ,670.87 ,694.50 ,847.11 ,749.10 ,1316.47 ,1192.82 ,903.63 ,726.60 ,398.78 ,887.75 ,1174.58 ,792.85 ,3055.80 ,1818.00 ,769.20 
1991-08-07,499.93 ,574.38 ,720.22 ,652.42 ,681.63 ,831.65 ,728.72 ,1277.39 ,1155.42 ,878.76 ,706.84 ,389.52 ,878.87 ,1140.70 ,779.30 ,2927.40 ,1775.27 ,749.57 
1991-08-08,497.23 ,573.87 ,714.34 ,644.83 ,669.46 ,825.06 ,718.21 ,1262.87 ,1143.01 ,871.89 ,714.92 ,388.69 ,876.23 ,1143.58 ,799.58 ,2851.43 ,1763.56 ,742.22 
1991-08-09,502.22 ,583.55 ,718.30 ,649.18 ,675.66 ,836.20 ,720.64 ,1278.59 ,1156.60 ,876.49 ,738.49 ,405.56 ,888.68 ,1155.47 ,800.04 ,2915.91 ,1773.01 ,748.80 
1991-08-10,498.16 ,575.33 ,710.80 ,636.19 ,670.69 ,820.87 ,708.63 ,1248.09 ,1135.80 ,853.82 ,711.08 ,390.93 ,864.08 ,1104.12 ,763.65 ,2787.22 ,1728.27 ,735.20 
1991-08-12,491.40 ,567.59 ,701.56 ,628.43 ,663.26 ,808.10 ,695.11 ,1227.51 ,1113.88 ,836.08 ,705.59 ,391.04 ,865.02 ,1067.98 ,740.84 ,2686.11 ,1675.02 ,722.75 
1991-08-13,486.27 ,565.74 ,691.90 ,624.48 ,656.19 ,803.43 ,698.16 ,1219.59 ,1105.52 ,833.92 ,690.64 ,382.36 ,861.82 ,1079.83 ,746.87 ,2729.58 ,1679.49 ,719.29 
1991-08-14,482.64 ,555.72 ,687.34 ,613.63 ,647.93 ,788.49 ,682.53 ,1224.29 ,1096.62 ,840.56 ,670.54 ,368.91 ,855.09 ,1042.03 ,722.93 ,2617.87 ,1621.74 ,711.96 
1991-08-16,479.62 ,558.13 ,681.67 ,616.90 ,642.95 ,785.56 ,685.09 ,1248.60 ,1120.25 ,869.91 ,667.19 ,368.68 ,872.96 ,1062.87 ,736.61 ,2675.82 ,1644.27 ,720.61 
